"Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"The Hunger Games: The Ballad of Songbirds & Snakes","adrienneymng","28 December 2023","The Hunger Games storyline in the movie struggled with ratings and views, almost similar to the movie's reception itself in the real world. What a long-winded mess that didn't make sense. I looked at my Apple Watch in the cinema a few times thinking when will the movie end. The motivation behind certain characters are not very convincing or not properly elaborated, although the movie itself seemed to have gone on forever. Acting is sub-par, perhaps could have improved with better casting. There was too much singing in the movie that just didn't fit. I was expecting some emotions to be stirred but I felt flat and disappointed after. Overall it was a major let down from the Hunger Games series, especially for fans of previous three installments.","
            2/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","luhgnut","7 February 2024","Not even sure why this movie was made. Made my brain numb. Plot was all over the place. Characters you could care nothing about. Seemed like a show piece for Rachel Zegler to sing horrible songs. Everyone is a bad guy, until they aren't, then they are, then they are all plotting together to basically get to the next scene. Writing: Gawd aweful and presented with no emotion. You're supposed to ""care"" about the contestants, but you really don't. I really struggled to find any point to this movie. The writers must have just thrown the script up in the air and put it back together as they picked them off the floor. Movie has no ""bite"" to it. Supposed (I think) to show everyone means something by playing the Games only to not really play the games. Instead just avoid any attempt to win the games, that apparently, nobody is watching. Such a mess of a film.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","jgoodmanjg","3 December 2023","I came into this movie with low expectations hoping to have my socks knocked off. But they are still very much on. Ziegler's acting and accent was bad no other way to put it just plain bad. The story was hard to buy into. The chapters almost felt like loosely connected but widely under developed stories that to do properly could have each been a movie on their own. It's a very basic see it once and say you have seen it. Several parts of the movie felt like they wanted to be rated R but were dumbed down to make a pg13 movie I'd also give a parent warning my daughter wanted to see it which is why we went and it was VERY dark for PG13.","
            5/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","brian-91067","23 November 2023","I read a review of this before I went to see it and it began with the line 'too much singing' I thought - what an odd thing to write - then I went to see it and guess what ? Too much singing - thought it was gonna be a musical once she sang up at the reaping - so disappointing - cheapens the film - also - film never seem to be able to chart the ruse from young person to murderous dictator well at all - the Annakin Conundrum almost - Snow is just too inconsistent - angry one scene And full of compassion in the next one - I don't buy the journey to the Snow we know from the films or the books - let down.","
            3/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","happpybunnny","7 January 2024","This movie did not need to be made. Every review here explains why. My biggest issue was that the two leads had zero chemistry. They felt like strangers for the entirety of the movie. Zegler's character was incredibly flat and one dimensional, like a shell of a person. The actor who played Snow was better, but couldn't carry the film.Overall it was a weak storyline that felt like it didn't know why it kept going on. I checked my watch many times throughout the movie.I think the best part was the songs. They were enjoyable and helped me forget about the boring characters for a minute or two. Zegler is a great singer.The movie felt like a cheap version of the original hunger games series, which felt real, raw, and emotional.","
            7/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","vengeance20","17 November 2023","So, having seen the previous 4 films, I did hear not long after there would be prequels to follow. Of course, time went on & there was little to no word if a prequel was coming until I saw a trailer pop up a few month prior to me seeing this & to be honest, I didn't feel bought by it, but still, being a fan of the Hunger Games, I went to see this nonetheless.Years before he becomes the tyrannical president of Panem, 18-year-old Coriolanus Snow remains the last hope for his fading lineage. With the 10th annual Hunger Games fast approaching, the young Snow becomes alarmed when he's assigned to mentor Lucy Gray Baird from District 12. Uniting their instincts for showmanship & political savvy, they race against time to ultimately reveal who's a songbird & who's a snake.I found the film to be surprisingly good & better than what I thought. I mean, it wasn't as upbeat or vibrant as the first 2 Hunger Games Films, but still was action packed enough & watchable despite dragging near the end & in other places too. The films runtime is 2 hours & 27 minutes in length & could've 20-25 minutes shorter.The characters were good & memorable enough & the games were exciting enough & enjoyable when the action did kick into gear. The music & visuals were good as with the effects that were used. Though I do feel the film could've benefited from being livened up a bit & again, be faster paced & shorter. It lacks the feel of the original films, but of course I did expect as much with this film being a prequel to the first 4 films.Overall, it was actually pretty good for a prequel. While it drags & is a whopping 147 minutes, it's a good film that's worth a watch. It's got good enough action in it along with some great characters, visuals & effects. But could've been shorter, faster paced & more vibrant.7/10.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","isaacsundaralingam","17 November 2023","I am not the biggest fan of the Hunger Games franchise. I don't hate it, but I've never found anything all that likeable about it. It was, and still is my opinion that the Hunger Games are the weakest execution of the battle royale concept in all of film and television. So naturally, I didn't really have high hopes going into this movie.The Ballad of Songbirds and Snakes is split into 3 parts: the first, an introduction to Coriolanus Snow and his friendship with Lucy Gray; the second, the actual Hunger Games; and the third, the aftermath. I have to admit that I did find the first two parts somewhat enjoyable, albeit the obvious lack of any serious character development. It still had some charm and some wit about it to keep me interested, despite it feeling like the writers didn't really put in the effort to lay the foundations to make these characters live up to their full potentials.But all of that was nothing compared to how unbelievably disappointing the final part was. If you thought the character development in the first two parts were rushed, you're not ready for what the third has done. Characters are going through serious mental and philosophical transformations within periods that make it almost comical to watch, and through actions that just make no sense given the context of what has already been established. It was jarring and felt like it needed its own movie to flesh the action out to be consistent.This movie does nothing to change my opinion on the franchise. Maybe makes it slightly worse, but I could ignore it on a good day. For the fans of the Hunger Games and for those who care a lot about the series however, this movie could be a fun 150 minutes.","
            2/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","miaballantyne-83689","17 November 2023","Was this a worthy prequel? No. How many times did I check the time throughout? Around 20. Unbelievably slow and boring. Lack of chemistry between 'Lucy Gray' and Snow, was genuinely quite confusing watching their relationship. Why did Snow turn evil? Actually unsure. So many plot holes. The hunger games were extremely hard to watch, so gory and unnecessary. Could not stand Lucy Gray as a character, she weirdly kept breaking into song. NO comedic relief whatsoever. All characters were poorly developed, and for the most part unlikeable. Costume design felt really poorly executed, all of the costumes for the 'poor' felt very inaccurate, looked like they had gone to a fancy dress shop and asked for Aladdin clothing. Also why was Lucy Gray playing what looked like a very expensive guitar. Extremely inconsistent as some parts felt modern and some felt extremely old- fashioned. The 3 parts to the movie were poorly split and it honestly was so long for really nothing much to happen, was very choppy. Only good part was Snow being extremely hot.","
            5/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","chand-suhas","28 December 2023","Coriolanus Snow is chosen to be a mentor to a tribute at the 10th annual Hunger Games. He is mesmerized by District 12's Lucy Gray and her singing. Coriolanus wants to achieve back his family's lost glory and he wants to do it through Lucy Gray. He along with his best friend Sejanus are sympathetic towards the tributes and wants to do the right thing, amidst the rebel's constant attacks. What truly happens post the Hunger Games, the impact it has on Coriolanus and his friendship forms rest of the story.This was indeed a lengthy film and unlike the earlier trilogy, this doesn't feature the Hunger Games for that long. Probably, that is what got me a bit restless as the drama took a whole 2 parts to settle in. It is only in the part 3 where I was able to invest properly as the story focused on Coriolanus, Sejanus and Lucy Gray. What the film did succeed in getting the dystopian world setting despite the Hunger Games segment not being that intense. This still manages to set up the story for the sequels to take over and there is enough mystery intact to stay interested.","
            2/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","sjt-writer","2 December 2023","We felt cheated. Love the book's author, loved the entire original Hunger Games books and movies, and my husband and I really looked forward to this movie. As dark as the original stories were, they were bright and colorful compared to this movie. The world in Snow's youth seemed even more dangerous and uglier than when Katniss came into the story, which made me wonder why were supposed to be so worried about her. The acting wasn't very good, the screenplay was awful, and the sense of doom and ugliness made me want to take a shower when we got home. Frankly, we wouldn't encourage anyone to see it. I wish we'd gotten our money back.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","Coventry","26 December 2023","As chairman of the federation against unnecessary overlong movies and, moreover, active member of a committee entitled ""your film's title should be shorter"", you can imagine that I wasn't really looking forward to - here we go - ""The Hunger Games: The Ballad of Songbirds & Snakes"". 158 minutes! 158 minutes for a prequel of which you know from beforehand how it will end! Because basically the essence of the film is, like in ""Joker"" or ""Star Wars: episode III: Revenge of the Sith"", about how the protagonist will eventually turn into a sardonic and loathsome villain.But hey, it was Christmas day, my wife wanted a family trip to the cinema, and we chose ""Ballad etc"" because we enjoyed the original films starring Jennifer Lawrence and Donald Sutherland. And, for the record, it's a good and enjoyable movie. The performances of most of the cast members are terrific, there are a handful of highly memorable action sequences, a few remarkable twists & gimmicks, and a plot that is compelling despite often being convoluted.Remember the almighty Sutherland as the relentless and tyrannical President Snow? Well, this movie goes 64 years back in time, to when Coriolanus Snow was a hunky 19-year-old student at Capitol Academy and about to witness the announcement of an innovative new rule for the upcoming 10th edition of the annual Hunger Games. The most prominent academy students are obliged to mentor the participants from the different districts from now onwards, and Snow gets assigned to the seemingly fragile District-12 girl Lucy Grey Baird.The screenplay is neatly divided in three chapters. The Mentor is about the acquaintance between young Snow and Lucy Grey. The Prize revolves around the actual Hunger Games that still integrally take place in the arena. And then The Peacekeeper about Snow's banishment from the Capitol, his dubious adventures in District-12, and his further mental descent into darkness. Although every chapter contains multiple highlights and tension-peaks, they each should have been a bit shorter. It must be said, the film owes a lot of its impact and power to the performance of Tom Blyth as the charismatic and emotionally versatile Snow. I read a lot of harsh comments about the performance of Rachel Zegler, but I didn't think she was too bad. Could have done without the singing, admittedly.","
            1/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","ghoult-58762","28 December 2023","Book to movie adaptations have a habit of cutting out character development and worldbuilding, which is to be expected due to time constraints. This wouldn't necessarily be a problem if they hadn't decided to completely erase some of the MAIN characters. The few people mentioned by name in the movie were rewritten to the point that it makes their characters seem like entirely different people. In the books, Coriolanus Snow is a sociopath who is downright evil and worships his father, who is basically American Hitler. In the movies, he comes off as sympathetic. The directors rewrote lines, added lines, added scenes, deleted scenes, and threw stuff around until they made a jumbled-up mess of the original. It's like the director and writers read the plot points on SparkNotes instead actually reading the book. Out of all the movies I've seen, this one was one of the biggest letdowns. There are so many fans who have waited so long for this movie. Money is not the problem. And neither is time, considering people have waited this many years already. Either Suzanne Collins did not have the ability to offer much input for this movie or she did not care to correct them. Because this movie is a hot mess. Spectacularly terrible adaptation.","
            1/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","wilfazar","28 November 2023","Weak story line and awfuly slow burn.There does not appear to be and structure to the movie, the story line jumps and clearly the writers are just hoping the previous movies popularity is going to sell tickets and bring people to watch this.The acting is barely on par with B movie and this has been so openly advertised as something it is not!Do not waste your time, go watch the original movies and appreciate good acting, writing and directing along with the excellent casting... who are all these unknown actors? Is it too hard or costly to get someone worthwhile to star in a movie in the 22st century!","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","zawally","25 November 2023","The latest Hunger Games installment introduced a captivating concept, but its execution left much to be desired. Unexpectedly, certain scenes carried a whimsical Disney musical vibe, a stark departure from the series' gritty tone. The depiction of arena deaths fell disappointingly flat, lacking the visceral impact that defined the franchise. Moreover, the CGI work was subpar, failing to immerse the audience effectively.However, the film wasn't without its merits. A standout feature was the commendable ensemble cast, with each actor bringing a nuanced performance. Yet, some talents were sadly underutilized, leaving viewers wanting more from characters who had the potential for greater depth and development.One major flaw that overshadowed the positives was the rushed pacing of the narrative. The movie struggled to explore the intricacies of its intriguing concept thoroughly. A more deliberate approach, possibly as a two-part installment, could have allowed for a more immersive and satisfying exploration of the dystopian world.Despite its shortcomings, the film managed to maintain a semblance of the franchise's essence. The core themes of rebellion, survival, and sacrifice were present, but the execution failed to capture the intensity that fans expected. In essence, the latest Hunger Games installment had all the ingredients for success, but its hasty execution prevented it from reaching the heights of its predecessors.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","cjonesas","22 December 2023","A cheating, deceptive, violent, uninteresting man; a beautiful, sociopathic, with a golden voice woman ""hang out"" together for over two hours, going from indoors to outdoors and back and in the end go their separate ways. That's basically all that 'The Hunger Games: The Ballad of Songbirds & Snakes' has to offer.The golden voice, the music, the songs, the eerie snakes and the mockingjays were the only great joy and interest.Any 'Hunger Games' without Jennifer Lawrence is like crushed jewelries under a pounding press.Screenplay/storyline/plots: 6Development: 7.5Realism: 6.5Entertainment: 6.5Acting: 6.5Filming/photography/cinematography: 8VFX: 7.5Music/score/sound: 8Depth: 6Logic: 3Flow: 6Action/adventure/drama: 6Ending: 6.5.","
            7/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","theromanempire-1","17 November 2023","While this is not a bad effort it lacks the actors of the original trilogy.Here there are no donald sutherland no jennifer lawrence.The actors who substituted them are not of the same value.Especially the new lead female can not be compared with lawrence.The actor who plays a younger version of donald sutherland a.k.a snow is an ok actor but he is no sutherland.Add the absence of a convincing storyline and motive and what u get is another try to cash in to a brand name franchise the hunger games is.What happens at the end between snow and lucy is not explained and the reasons why she is just vanishedAnyhow u can check this out but i'm afraid the magic the first films had are now gone with the wind.Grade // C.","
            7/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","exlana","15 November 2023","I was a bit mislead when i thought The Ballad of Songbirds & Snakes is gonna be about the early days look of the game, but instead it's actually about Snow and how his 'innocence' ends. Although I enjoy how brutal and violence this film is, it lacks of thrill, little to no action, and have a weird amount of singing scene.... and for what reason?Blyth did a good job portraying Snow and his characters is well written, while Zegler's character lacks of charm and borderline cringe. But i guess kudos to her for trying. The third act pace dropped dramatically, while feel rushed at the same time with some unclear plot point and abrupt end.7/10.Lackluster, but i still enjoyed it.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","AfricanBro","19 November 2023","A reoccurring thought throughout the movie for me was It felt like a movie plot that was so easy to sell. If they had to convince studio executives to green light the movie, or convince the actors to take the role. Describing the plot to someone makes it more interesting than the movie actually was. It somehow just doesn't culminate into something special.I was, in the slightest sense, excited for this because I'm a sucker for dystopian films. Starts off very dark and gloomy, depicting a war torn landscape and giving off an aura similar to that of the original hunger games movies. However we get to see this from a different perspective from those, we get to see it from inside the Capitol. I think it's good that it's made by the same people, so it felt consistent with the franchise. World building was great visually speaking, you still get the same classism and hierarchy and politics, but now from the inside. Not from the victims eyes but oppressors.Feels more more of an introduction to this world than I expected it to be, because we already knew the premise of these movies. I think it could've been better showing us the inaugural hunger games, not the 10th.I think it could've worked better if it didn't have a lead role, instead of it being Snow's background/origin story, (which I don't think was necessary) it could've been the hunger games themself's origin story. They were already a thing at this point. Loved seeing the origin of the ""hanging tree"" song though.They could've given Rachel Zeglar more to do, it felt like all they wrote her to do was sing. Oh she sings here, she sings there, she sings everywhere. Felt more repetitive than impactful (maybe it's because I'm not the biggest musical lover lol). Viola Davis was great, you can put her character up there with Amanda Wallis, just insane cold hearted characters. I wonder what happens with her Dr Volumnia Gaul character in the future. Peter Dinklage didn't have as much time as I expected but he made the most of it. Acting was great throughout the cast. Burn Gorman shows up in the last act, seems like he's made for such type of roles also. Type casting.I wish they didn't shy away from the gore and violence, but it was pg13 and action was still decent. It's not as quick paced but it's okay. Never had me at the edge of my seat as I expected. The one thing that actually annoyed me was there were so many moments when I was literally screaming ""run"" at the characters and they took so long to react.It is pretty long, but a lot happens to fill up the time. I liked that they divided it. The crappy thing is knowing that Snow survives, removes some thrill from it.I think it should've been better and more captivating. They had enough material to work with but it's just not as exciting. The characters weren't as easy to root for, I thought Rachel zeglar was great and did the most she could've done; but I just didn't feel taken in by her the way Jennifer Lawrence made katniss. She wasn't someone to root for and felt forgettable. It felt like they could've given her more to work with.Tom Blyth's portrayal of Snow was excellent, yet knowing the eventual transformation of the character into a tyrant in the future might have impacted the viewing experience. The attempt by the writers to hint at this evolution felt inconsistent with the character's present age and personality. It might have been more effective if they depicted him as a villainous, power-hungry individual masquerading as good, or just straight up good and thrown all their eggs in that basket. Instead, the portrayal fluctuated between moments of genuine goodness, power-hungry actions, and conflicting motivations. At times, he prioritized his family, while at others, he pursued power or seemed invested in his affection for Lucy Gray. The character's motivations seemed muddled, making it challenging for the narrative to balance these conflicting traits effectively.It wasn't the rise of snow, it was just his childhood, but they still wanted us to see the Snow we knew, if this was a trilogy I'd assume they couldve shown us the evil side of him in the sequel. That could've better and more easily shown good character development and arc, while it felt too squeezed in here.The movie is broken up into three parts and you'd expect them to be building up to something, but the last third is dull. Doesn't get better the more you watch it. And how it was separated made it feel like i was binge watching a series, which I think would've been a better adaptation than a movie. Someone said it felt like two movies in one because they were unsure of a sequel could happen.I think it's an okay entry to the hunger games franchise, it's a decent foundation for sequels but it just feels like it wasn't made the best it could've. It feels like an unnecessary reboot. It's not too bad but it's pretty far from being anything special, just lingers around being little better than mediocre for me. However I am still excited of what they can do from here with the sequels.","
            5/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","caroline_schmid","2 January 2024","I'm writing this review only because Jason Schwartzman deserves to be mentioned. In his role he is just brilliant, so thanks for at least his performance.The casting for Snow was also not bad, but the rest of the actors can be forgotten. Above all, we couldn't stand the calling of 'Lucy Gray' after what felt like the 100th time.We're generally not big fans of singing in movies, but these songs were placed so tactlessly that it felt like imitating a Disney film. The only suspenseful part is in the last section of the movie - precisely when it ends.! It seems like the whole movie is made for teenagers. Overexplained and repetitive scenes dominate. We're glad we didn't watch the film in the cinema.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","claudiabrowne-35545","2 December 2023","Moves at an unnaturally fast pace and had visibly been condensed, nay, tortured, into a 3 hour film, leaving no time to convey any kind of emotional complexity to any of the characters nor connect with them. As a result, a relatively boring movie. It felt as though there was so much context to provide there was no time to make it enjoyable. Some exciting parts but this was only attributable to Suzanne Collins' writing; I believe the directors heavily relied on the plot already written for them. Rachel exaggerated jaw acting made this not only a boring watch but a difficult one. Lucy Gray was a textbook manic pixie dream girl - I thought cinema would be more self aware by now.","
            10/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","jojjan_lejon-441-3688","16 November 2023","Wow!!! I have been looking forward to this since the book came out, hoping it would be turned into a movie! They truly knew what to keep in the movie, what to adapt and what to leave in the book. Absolutely fantastic! I'm so happy and I loved every second of it. The actors did an amazing portrayal of the characters and the movie had great pacing and flow. As soon as it finished I would have happily stayed in my seat for a second viewing. You could watch this as a standalone but you do get more out of it if you have seen the other movies. You can see all the ground work and you get insight into many characters as well as the creation of the system and how it grew to be what we see in The Hunger Games.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","robertomauri","22 November 2023","""The Hunger Games"" movie fell short of its hype. The plot felt rushed, leaving crucial character development in the dust. The shaky camera work during action scenes left me disoriented, struggling to follow the action. The film's pacing was erratic, lurching from slow moments to chaotic sequences without a cohesive transition. Moreover, the lead actress's performance lacked depth, failing to capture the complexity of the protagonist. Overall, a disappointing adaptation that failed to do justice to the rich source material.Movie was still based on an interesting story and plot so it flowed easily.","
            2/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","johnnykashed","21 December 2023","The first hour of this movie is dreadfully boring. I actually fell asleep in the theater for the first time in my life, and that's what compelled me to write this. I understand the importance of singing to the story, but it doesn't match the tone of the movie AT ALL. We're just bursting out into song like it's a 2010 Disney channel movie. I feel like I got whiplash every time she started singing because of how wrong it is for the tone of this film. Additionally, I felt embarrassed for the actors during several of the dramatic scenes leading up to the games. And then you get to the actual games...I don't know that I've ever seen a film with such an unearned display of violence. It's genuinely brutal. I normally applaud a film that has the balls to kill a kid. It's usually unexpected, and when done well, it creates incredible tension. In this movie, you're expecting kids to die, which somehow just adds to how distasteful the actual violence is. It's completely unearned. We've had random singing, terrible dramatic acting, scenes that feel like TikTok fan fiction, and everyone in the capital is twirling their moustache like a Bond villain. Whether the writers like it or not, this movie is WAY too campy to allow for this kind of brutal violence and social metaphor.I don't even really want to get into the last 45 minutes, or whatever it was. The main guy acts like a sociopath the entire film, and we know who he becomes, so I don't feel I'm spoiling anything by saying that he continues to be a sociopath, and everyone acts accordingly. And it's boring, and confusing. So its boring until it's violent, and then it's boring again, with a little bit of pointless confusion sprinkled on top.","
            2/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","glyugo","23 December 2023","The film is slow and boring, the story makes no sense, it's full of clichés (teenagers in cages exhibited at the zoo, ridiculous) and wokism (men in skirt uniforms, participant with Down syndrome who brings nothing to the story).The worst being the acting, the heroine (R Zegler) plays horribly bad, it's exasperating, the young hero is hardly better and even Viola Davis and Peter Dinklage overact and are very bad.The action scenes are poorly filmed, the special effects are bad, there is no tension, it's very flat and rather boringObviously the film is a complete failure, don't waste your time and move on.","
            8/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","jace_the_film_guy","27 December 2023","As someone who enjoyed the original ""Hunger Games"" films, this movie was a trip back to a world I fondly remember. The direction, the score and the set/costume design are all reminiscent of the original movies. There was an anxious energy pulsing throughout the film, which made me think of Katniss, Peeta and the events that unfold 64 years in the future.The bond between the two leads in palpable, with both Coriolanus (Tom Blyth) and Lucy Gray (Rachel Zegler) mirroring each other. Across the board, the characters were fascinating and had a depth to their motivations. This film is the origin story of a villain, and the filmmakers do not shy away from that fact.As is the case with many film adaptations of movies, some of the dialogue was a little stiff and ""book-ish"". Like the original books/movies, a lot of the names are outlandish and hard to remember; Coriolanus, Volumnia and Sejanus to name a few. While this doesn't detract from the film, it does take a minute to get used to some of the verbiage.A lot happens in the 2-hour 37-minute runtime of this movie. I'm not usually an advocate for breaking a film into two parts, but it might have been appropriate in this case. By the end of the second act, it felt like the story was wrapping up, only to have 53 minutes left to go. Wisely, the film uses title cards to break up the story into three acts (i.e., Part I: The Mentor) which helps with the pacing.Recently, there have been many attempts by big studios to revitalize beloved franchises. Most of these attempts have not met much critical acclaim (i.e., ""Fantastic Beast and Where to Find Them""). This film is an outlier to that negative trend and feels like a story that needed to be told, rather than a cash-grab. The plot is thought-provoking and well-conceived, the characters are intriguing, and I left the theater wanting to re-watch the franchise again.Best Character: Coriolanus
Best Quote: ""Smile, it's why we have teeth""
Best Scene: The Zoo
Best Song: ""Can't Catch Me Now""Written for the Gunnison Gazette.","
            5/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","stevelivesey-37183","9 January 2024","Let's start with the good. The kid that played Snow was ok. The movie looked quite good and, I suppose that it was quite interesting to to see the birth of the antagonist and development of the Hunger Games.Now the bad. Viola Davis was ridiculous. Why was Rachel Ziegler singing all the time? This isn't West Side Story.The ending was particularly unfulfilling. How did Snow finally achieve his power? Don't know.What happened to Lucy Grey? Don't know.Why did everyone call her by her full name all the time? Lucy Grey, Lucy Grey.....Don't know.Why not have a movie about the civil war and the first Hunger Games? Don't know.Like I said, a disappointment.","
            3/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","mikkijo_gotchall-1","22 December 2023","While some of it can be tied to the book, they very much rush through the film just to get it out while the book is hot. They skip key details, rush through the district, and change the ending to many key factors such as how she wins the games. The acting is also subpar except for Coryo, the actor did a great job. Overall this movie was boring and not true to the source material. The aesthetic also did not fit the timeline (set in future) making it seem so far into the past. Some tributes are dressed like they were on the cast of Newsies. Do yourself a favor and skip the theater and just stream it later. Not worth the hype.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","ThereelscoopwithKK","23 November 2023","There's a lot to like about this movie, but it just doesn't hit the same way the original Hunger Games did. At many points in the movie there seems to be an opportunity to look deeper into the psyche that drives Snow, but instead they only explore it at the surface level. Not sure yet if it's the script or the actor just didn't have the ability to deliver it.Viola Davis for me had the standout performance. She owned her character and was able to create the evil eery feeling of the Panem totalitarian state that the other characters weren't as successful in portraying as the original films. On the other side of things, Peter Dinklage seemed disinterested and didn't really offer much in his role.The overall filming quality and shots are quite good but of course a huge appeal to the Hunger games is seeing the stadium and for obvious reasons this one is a lot more basic than in previous movies.Hunger Games had a good run but I'm afraid the appeal/ interest of it has worn off a little bit over the years .","
            1/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","rebeccamariejohnson","4 January 2024","They didn't allow time for suspense in so many moments, the whole thing felt rushed like it should have been two films. I appreciate it's a long film but that's because they were trying to do too much all in one film. Some of the actors were over the top and theatrical rather than displaying substance which was surprising considering the big names in this movie. Some big names in this film yet they disappointed us as they really felt to of lacked depth. I've seen them in films where they have been truly astounding yet they fell flat here. I can't help but wonder if it's because of how rushed this was, you didn't have time to become invested in any of the characters. The previous hunger games reallly felt powerful and hit a nerve, this felt showy and lacking in depth. On a positive note I liked the singing and the female lead, I just wish they given her more time to provide suspense in many moments instead of rushing through. The scene with the snakes was fantastic.","
            4/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","Filipe_R_Santos89","5 January 2024","I'm not even going to bother giving spoilers, there are already too many here... I just need to say that this film doesn't deserve the hype, nor the ticket money... I think it's poorly thought out and I don't think that's what it was were asking - at least some fans of the saga.A mess, with a somewhat forced message.There are many technical and casting points that could have been suppressed, but I think the biggest problem - I think - was the rush to make something and release it quickly for the world to ""consume"".Quickly and well, there is no one.This may serve as a lesson for future attempts.I just regret the lost time.","
            6/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","M0n0_bogdan","23 December 2023","The girl was still covered in deadly snakes but she won somehow? Nobody cares, eh? I blame Tik-Tok.Nobody cares about a lot of details if they think this movie works. I feel kinda sad that they think this is enough. It brings down a whole lot of headway storytelling in film made along the years. It is like going back 30-40 years when plot holes were common in film and often overlooked. But this is not kind of movie, is it? It wants to be more elevated than that.Oh, and the acting sucked. And from the good actors, the acting was camp a.f.. and what is with all the singing?? Seems justified only because Zegler was doing it. That's it.","
            1/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","ellenkastenssonek","9 December 2023","I am appalled by this movie!! There was no plot, no suspension, no character development OR depth. How can they call this a Hunger Games prequel?? It gave no insight into the world of the Hunger Games and instead left me feeling confused, annoyed and quite frankly sad. This was some kind of Taylor Swift love story musical set in the world of the Hunger Games but with no real connection to the characters we have previously come to love and admire. As we were watching the movie people actually started walking out of the theater ....THAT's how bad it was. AND DO NOT GET ME STARTED ON THE SINGING AND SCRIPT. In conclusion, do not see this movie.","
            8/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","kosmasp","29 November 2023","Snow - I know it is supposed to be Ice ... but as I am going to say no pun intended, I hope and believe you understand where I am going with that. That means you have to have seen the other movies too. This being a prequel - I assume you have seen the other Hunger Games movies, but this is the extent of me mentioning them - well going into details.Let me add that there are a few things in this (not just characters) that carry over. Some are connected to people in the new (old) movies and we also get to see origin stuff (how did that came to be and so forth). The acting is really good, the story is tight and the Games are just one small part of the whole thing. Actually you may be surprised about how much other stuff is being done and talked about. Winter may not be coming yet, but Snow is here ... and he is here to stay (well and go ... and come back ... and stuff like that! As always no pun intended here either).If you liked the other movies you will find something in this one too. I am not sure if this is based on a novel too (not just the characters, but the story overall), so as you can tell, I can not give you any scoop on how accurate it is to the writers vision ... maybe it's better to watch without any preconception of things anyway (?)","
            2/10
            "
"The Hunger Games: The Ballad of Songbirds & Snakes","diversecleaning","21 December 2023","The Ballad of Songbirds and Snakes was a very good book, however, the film falls flat. Despite the 2 hours and 37 minute run time the story is rushed and relationships/plotlines were not developed.The romance between Snow and Lucy was developed slowly yet deeply in the book and their relationship made sense. In the film you have to use your imagination (go figure) to see how the two could have fallen for each other in such a short period of time. There was absolutely no chemistry between the actors in the film and their casting was terrible.In the book, Lucy is extremely likeable and Snow's motives are developed with much more depth. In the film, Lucy is underwhelming at best and not likeable more often than not.The voice actor whom sings in the audiobook does wonderful renditions of the songs in the film, which leads the films versions to be very disappointing.Sejanus was annoying in the book but was a likeable character, in the film Sejanus is just annoying.The casting/acting were terrible in this film. I half expected to find out that this was the director's first film and that the casting director was an intern.Lastly, Maude Ivory was a truly missed opportunity. Maude Ivory in the book was so cute and likeable yet in the film she is just someone onscreen.","
            2/10
            "
